id	en	id_text
1056	Up to 2007, nine awards had been given for contributions to the field of macroeconomics, more than any other category	Sampai pada tahun 2007, sembilan penghargaan diberikan untuk jasa-jasa pada bidang makroekonomi, lebih banyak ketimbang kategori lainnya
1057	National and international migration into the city has a long history	Migrasi nasional dan internasional ke kota ini memiliki sejarah yang amat panjang
1058	The airport is planned to serve the city of Guayaquil for 10 to 15 years starting in 2006	Bandara ini direncanakan untuk melayani kota Guayaquil selama 10 hingga 15 tahun dimulai tahun 2006
1059	He was the first guard to play 20 seasons in the NBA	Ia adalah guard pertama yang bermain 20 musim di NBA
1060	"Quran 17:23) And lower to them the wing of humility out of mercy and say, ""My Lord, have mercy upon them as they brought me up small"	"17:23) Dan hendaklah engkau merendah diri kepada keduanya kerana belas kasihan dan kasih sayangmu dan doakanlah (untuk mereka, dengan berkata): ""Wahai Tuhanku"
1061	Barnim II died soon afterwards and Otto ruled Szczecin	Barnim II meninggal segera setelah itu dan Otto memerintah Szczecin
1062	He also won several titles like Mr Baroda, Mr University, and Mr Gujarat (2004-2005) that compelled him to participate in the Gladrags Model Hunt	Ia juga memenangkan beberapa gelar seperti Mr Baroda, Mr University, dan Gujarat (2004-2005) yang memaksanya untuk berpartisipasi dalam Gladrags Model Hunt
1063	A Russian adaptation of the series entitled The Dark Side of the Moon was broadcast in November 2012	Sebuah adaptasi Rusia dari seri berjudul The Dark Side of the Moon adalah disiarkan pada November 2012
1064	If the Tylenchia are to be maintained as separate, they probably will be included therein	Jika Tylenchia harus dipertahankan sebagai terpisah, mereka mungkin akan dimasukkan di dalamnya
1065	However, Amaral proved too seriously ill to appear at the official launch of the presidential campaign on 29 February 2012, which jeopardised his candidacy and the election	Namun, Amaral terbukti terlalu sakit parah muncul pada peluncuran resmi kampanye presiden pada tanggal 29 Februari, 2012 yang terancam pencalonannya dan pemilu
1066	Furthermore, it can also generate revenues for Indonesia	Selain itu, juga dapat menghasilkan pendapatan bagi Indonesia
1067	You've got that kind of idiot-buddy situation – that was a huge influence	Kau telah mendapat jenis situasi teman-idiot – itu adalah pengaruh besar
1068	In Melanesia, Lani is the largest tribe and language	Di Melanesia, Lani adalah suku dan bahasa terbesar
1069	She was 20 years old when a friend's death inspired her first album	Dia berumur 20 tahun ketika kematian seorang temannya menginspirasi untuk membuat album pertamanya
1070	Microscopy is the most commonly used method to detect the malarial parasite—about 165 million blood films were examined for malaria in 2010	Mikroskop adalah metode yang paling umum digunakan untuk mendeteksi parasit malaria—sekitar 165 juta film darah diperiksa untuk malaria pada tahun 2010
1071	Evans also acts as a producer for the band, particularly with their covers	Evans juga bertindak sebagai produser untuk band, terutama dengan covernya
1072	They admitted that they were angry at first because of Zayn Malik's decision	Mereka mengakui bahwa mereka marah awalnya karena keputusan Zayn Malik
1073	120 civilians used as a human shield by the Maute group were rescued from the hospital	Seratus dua puluh warga sipil yang digunakan sebagai perisai manusia oleh kelompok Maute berhasil diselamatkan dari rumah sakit
1074	"Begun as a spinoff of the Corporal program, the WAC was a ""little sister"" to the larger Corporal"	"Dimulai sebagai sebuah spin-off dari program Corporal, WAC adalah ""adik"" untuk lebih besar Kopral"
1075	The potential for establishing a new club in Leipzig seemed huge	Potensi untuk mendirikan klub di Leipzig tampak besar
1076	The food, at least according to Fleur Delacour, is delicious	Makanan yang disajikan, setidaknya menurut Fleur Delacour, terbilang enak
1077	In a dream I had built a palace, a castle or caves, I cannot express it well	Dalam mimpi aku telah membangun sebuah istana, benteng atau gua, saya tidak bisa mengungkapkannya dengan baik
1078	"EST)—but also the audience's expectations of ""what Superman should be"	"EST)—tetapi juga ekspektasi penonton tentang ""apa yang harus Superman lakukan"
1079	Therefore, the decisions of the Bundesrat can only delay legislation	Oleh karena itu, keputusan Bundesrat hanya dapat menunda undang-undang
1080	The song is a tribute to Santa Claus – stating that Santa is the greatest for bringing the world joy and presents	Lagu merupakan penghargaan untuk Santa Claus - menyatakan bahwa Santa adalah yang terbesar untuk membawa sukacita dunia dan menyajikan
1081	Agama Gajah Mada dan Majapahit yang Sebenarnya Akhirnya Diungkap	Agama Gajah Mada dan Majapahit yang Sebenarnya Akhirnya Diungkap
1082	In the process, Koga's plane (serial number 4593) was damaged by small arms fire	Dalam penyerbuan tersebut, pesawat Koga (nomor seri 4593) rusak akibat tembakan senjata ringan antipesawat
1083	The Logbook of the Captain's Clerk: Adventures in the China Seas	The Logbook of the Captain's Clerk: Adventures in the China Seas (dalam bahasa bahasa Inggris
1084	He settled in Athens, where he began to write about 387	Ia menetap di Athena, di mana ia mulai menulis tentang 387
1085	Not everyone believes that the house actually existed	Tidak semua orang percaya bahwa rumah itu benar-benar ada
1086	Collecting all cars resulted in 8 bonus vehicles parked outside the garage	Mengumpulkan semua mobil menghasilkan 8 kendaraan bonus yang diparkir di luar garasi
1087	Every aspect of the foundation was under Evita's supervision	Setiap aspek dari yayasan berada di bawah pengawasan Evita itu
1088	When she wakes up, she has no memory of the last two years	Ketika dia bangun, dia tidak memiliki ingatan selama dua tahun terakhir
1089	From 25–31 August 1966, the Second Army Seminar was held	Dari 25-31 Agustus 1966, Seminar Angkatan Darat Kedua diadakan
1090	Japanese women were also expected to defend their homes in times of war	Wanita Jepang juga diharapkan untuk membela rumah mereka pada saat perang
1091	Data transport for all protocols which are successfully started with their network control protocols also occurs in this phase	Transportasi data untuk semua protokol yang berhasil dimulai dengan protokol kontrol jaringan mereka juga terjadi pada fase ini
1092	BBC News Online confirmed that Paul Weller would be playing on Friday 17 July	BBC News Online mengkonfirmasi bahwa Paul Weller akan bermain pada hari Jumat 17 Juli
1093	All except China and Myanmar are members of the Mekong River Commission	Semua kecuali China dan Myanmar masuk kedalam Komisi Sungai Mekong
1094	A satisfactory resolution should also explain why there naively appears to be a paradox	Resolusi yang memuaskan juga harus menjelaskan mengapa secara naif hal ini tampak menjadi paradoks
1095	I Did It Again Tour, which grossed $40.5 million; she also released her first book, Britney Spears' Heart to Heart, co-written with her mother	I Did It Again Tour, yang menghasilkan $40.5 juta; dia juga merilis buku pertamanya, Britney Spears' Heart to Heart, yang ikut ditulis bersama ibunya
1096	Who (kim) is the greatest (ekam) Lord (daivatam) in the world (loke	Lalu apa tujuan mereka menyembah Tuhan yang banyak itu
1097	They also held their second solo concert in Korea, BTS Live Trilogy – Episode 1: BTS Begins	Mereka juga mengadakan konser solo kedua mereka di Korea, BTS Live Trilogy – Episode 1: BTS Begins
1098	From 1901 to 1906 there also existed a series of revolutionary governments that lacked significant international diplomatic recognition	Dari tahun 1901 sampai 1906 terdapat juga serangkaian pemerintahan revolusioner yang kurang memiliki pengakuan diplomatik international penting
1099	"The name chosen by the public was announced: ""Fifth Harmony"	"Nama yang dipilih oleh masyarakat diumumkan: ""Fifth Harmony"
1100	UCC admitted in their own investigation report that most of the safety systems were not functioning on the night of 3 December 1984	UCC mengakui dalam laporan investigasi mereka sendiri bahwa sebagian besar sistem keselamatan tidak berfungsi pada malam 3 Desember 1984
1101	However, she received only 43% of the vote, defeated by Anson Chan	Namun, ia hanya meraih 43% suara, dikalahkan oleh Anson Chan
1102	Such information was used to track down the kidnappers of Thomas Onofri in 2006	Informasi tersebut digunakan untuk melacak para penculik Thomas Onofri pada tahun 2006
1103	"Curtin addressed the nation on the radio, saying, ""Men and women of Australia...we are at war with Japan"	"Curtin ditujukan bangsa di radio, mengatakan, ""Pria dan wanita dari Australia ... kita berperang dengan Jepang"
1104	Its five-year mission: to explore strange new worlds	Misi lima tahunnya: untuk menjelajahi dunia-dunia baru yang aneh
1105	This theory is largely accepted throughout the western world for over 1000 years. c	Teori ini sebagian besar diterima di seluruh dunia barat selama lebih dari 1000 tahun. c
1106	It was also known as the RDS-6S, or Second Idea Bomb	Juga diketahui sebagai RDS-6S, atau Bom Ide Kedua
1107	The two groups were not distinguished from each other by anything that was believed or done by all within each group	Kedua kelompok ini tidak dibedakan satu sama lain dari apa yang diyakini atau dilakukan oleh semua orang dalam setiap kelompok
1108	Houghton is usually credited as Israel & New Breed	Houghton biasanya disebut sebagai Israel & New Breed
1109	JE 41894), which is said to have been created by the king himself	JE 41894), yang konon dibuat oleh raja sendiri
1110	"In the words of a local military commander: ""The youths are the front line"	"Dalam kata-kata seorang komandan militer setempat: ""Para pemuda adalah garis depan"
1111	In the same month the group played South Korea for the first time, as well as two dates in Japan	Pada bulan yang sama kelompok bermain Korea Selatan untuk pertama kalinya, serta dua tanggal di Jepang
1112	"In this case, ""79 Ma"" means only a quantity of 79 million years, without the meaning of ""79 million years ago"	"Dalam kasus ini, ""79 Ma"" berarti hanya kuantitas dari 79 juta tahun, tanpa makna ""79 juta tahun yang lalu"
1113	We worked hard this year, a very difficult year	Kami bekerja keras tahun ini, tahun yang sangat sulit
1114	However, this is not how this race earned the name l'enfer du Nord, or Hell of the North	Namun bukan ini yang membuat balapan menerima julukan l'enfer du Nord, atau Neraka di Utara
1115	Andrezinho accepted this, and 2+1 year contract was signed	Andrezinho menerima ini, dan kontrak 2 + 1 tahun ditandatangani
1116	Outside of Korea, Sorry, Sorry was heavily promoted in other Asian communities	Di luar Korea, Sorry, Sorry sangat dipromosikan di komunitas Asia lainnya
1117	If you press a stone with your finger, the finger is also pressed by the stone	Kalau anda menekan sebuah batu dengan jari anda, jari anda juga ditekan oleh batu
1118	Today Queens' College has an Erasmus Building and an Erasmus Room	Sekarang Queens' College memiliki sebuah Gedung Erasmus dan sebuah Ruang Erasmus
1119	The declaration was also signed by 5 other Albanian footballers	Deklarasi ini juga ditandatangani oleh 5 pemain Albania lain
